sample_id	species	accession	genotype	tissue	date	plate_pos	plate	batch
PN6_SID494	Zea_mays	Zx.0570	Zx.0570_P2_P5_P1.1.1.1	leaf	May262023	B02	6	
PN6_SID495	Zea_mays	Purple 	Purple Check	leaf	May262023	B03	6	
PN6_SID496	Zea_mays	Zx.0560	Zx.0560_P4_P3_P5.2.1.1	leaf	May262023	B04	6	
PN6_SID497	Zea_mays	Zh.0020	Zh.0020_P3_P2_P3.3.1.1	leaf	May262023	B05	6	
PN6_SID498	Zea_mays	Zl.0020	Zl.0020_P3_P1_P3.3.1.1	leaf	May262023	B06	6	
PN6_SID499	Zea_mays	Zv.0370	Zv.0370_P3_P3_P1.3.1.1	leaf	May262023	B07	6	
PN6_SID500	Zea_mays	Zv.0040	Zv.0040_P3_P3_P1.1.1.1	leaf	May262023	B08	6	
PN6_SID501	Zea_mays	Zd.0020	Zd.0020_P3_P2_P1.5.1.1	leaf	May262023	B09	6	
PN6_SID502	Zea_mays	Zh.0030	Zh.0030_P4_P1_P2.2.1.1	leaf	May262023	B10	6	
PN6_SID503	Zea_mays	Zv.0220	Zv.0220_P3_P2_P2.3.1.1	leaf	May262023	B11	6	
PN6_SID504	Zea_mays	Zv.0390	Zv.0390_P2_P4_P1.2.1.1	leaf	May262023	B12	6	
PN6_SID505	Zea_mays	Zv.0420	Zv.0420_P3_P1_P2.2.1.1	leaf	May262023	C01	6	
PN6_SID506	Zea_mays	Zx.0580	Zx.0580_P3_P1_P4.1.1.1	leaf	May262023	C02	6	
PN6_SID507	Zea_mays	Zv.0470	Zv.0470_P2_P1_P1.2.1.1	leaf	May262023	C03	6	
PN6_SID508	Zea_mays	Zv.0160	Zv.0160_P4_P4_P1.2.1.1	leaf	May262023	C04	6	
PN6_SID509	Zea_mays	Zd.0030	Zd.0030_P2_P1_P3.2.1.1	leaf	May262023	C05	6	
PN6_SID510	Zea_mays	Zv.0480	Zv.0480_P3_P4_P1.2.1.1	leaf	May262023	C06	6	
PN6_SID511	Zea_mays	Zv.0110	Zv.0110_P1_P4_P1.1.1.1	leaf	May262023	C07	6	
PN6_SID512	Zea_mays	Zx.0510	Zx.0510_P1_P4_P1.2.1.1	leaf	May262023	C08	6	
PN6_SID513	Zea_mays	Zx.0500	Zx.0500_P2_P3_P1.1.1.1	leaf	May262023	C09	6	
PN6_SID514	Zea_mays	Zx.0540	Zx.0540_P3_P5_P1.1.1.1	leaf	May262023	C10	6	
PN6_SID515	Zea_mays	Zv.0080	Zv.0080_P2_P1_P2.2.1.1	leaf	May262023	C11	6	
PN6_SID516	Zea_mays	Zd.0030	Zd.0030_P2_P1_P3.4.1.1	leaf	May262023	C12	6	
PN6_SID517	Zea_mays	Zx.0560	Zx.0560_P4_P1_P1.1.1.1	leaf	May262023	D01	6	
PN6_SID518	Zea_mays	B73	B73	leaf	May262023	D02	6	
PN6_SID519	Zea_mays	Zx.0580	Zx.0580_P2_P3_P3.4.1.1	leaf	May262023	D03	6	
PN6_SID520	Zea_mays	Zv.0410	Zv.0410_P2_P3_P2.1.1.1	leaf	May262023	D04	6	
PN6_SID521	Zea_mays	Zx.0540	Zx.0540_P3_P5_P3.2.1.1	leaf	May262023	D05	6	
PN6_SID522	Zea_mays	Zx.0570	Zx.0570_P2_P1_P1.2.1.1	leaf	May262023	D06	6	
PN6_SID523	Zea_mays	Zx.0480	Zx.0480_P1_P5_P1.1.1.1	leaf	May262023	D07	6	
PN6_SID524	Zea_mays	Zd.0030	Zd.0030_P2_P1_P1.3.1.1	leaf	May262023	D08	6	
PN6_SID525	Zea_mays	Zx.0400	Zx.0400_P1_P4_P1.3.1.1	leaf	May262023	D09	6	
PN6_SID526	Zea_mays	Zv.0370	Zv.0370_P3_P1_P1.1.1.1	leaf	May262023	D10	6	
PN6_SID527	Zea_mays	Zv.0250	Zv.0250_P3_P2_P1.3.1.1	leaf	May262023	D11	6	
PN6_SID528	Zea_mays	B73	B73	leaf	May262023	D12	6	
PN6_SID529	Zea_mays	Zv.0200	Zv.0200_P3_P4_P2.1.1.1	leaf	May262023	E01	6	
PN6_SID530	Zea_mays	Zd.0020	Zd.0020_P2_P3_P1.2.1.1	leaf	May262023	E02	6	
PN6_SID531	Zea_mays	Zd.0030	Zd.0030_P2_P5_P1.5.1.1	leaf	May262023	E03	6	
PN6_SID532	Zea_mays	Zx.0160	Zx.0160_P2_P2_P1.1.1.1	leaf	May262023	E04	6	
PN6_SID533	Zea_mays	Zd.0040	Zd.0040_P1_P1_P2.1.1.1	leaf	May262023	E05	6	
PN6_SID534	Zea_mays	B73	B73	leaf	May262023	E06	6	
PN6_SID535	Zea_mays	Zd.0020	Zd.0020_P2_P2_P2.1.1.1	leaf	May262023	E07	6	
PN6_SID536	Zea_mays	Zx.0190	Zx.0190_P2_P5_P1.2.1.1	leaf	May262023	E08	6	
PN6_SID537	Zea_mays	Zv.0260	Zv.0260_P2_P5_P1.2.1.1	leaf	May262023	E09	6	
PN6_SID538	Zea_mays	Zd.0020	Zd.0020_P3_P4_P1.4.1.1	leaf	May262023	E10	6	
PN6_SID539	Zea_mays	Zx.0550	Zx.0550_P1_P2_P1.1.1.1	leaf	May262023	E11	6	
PN6_SID540	Zea_mays	B73	B73	leaf	May262023	E12	6	
PN6_SID541	Zea_mays	Zl.0050	Zl.0050_P1_P5_P1.1.1.1	leaf	May262023	F01	6	
PN6_SID542	Zea_mays	B73	B73	leaf	May262023	F02	6	
PN6_SID543	Zea_mays	Zv.0080	Zv.0080_P2_P5_P1.3.1.1	leaf	May262023	F03	6	
PN6_SID544	Zea_mays	Zl.0050	Zl.0050_P1_P1_P1.3.1.1	leaf	May262023	F04	6	
PN6_SID545	Zea_mays	Purple 	Purple Check	leaf	May262023	F05	6	
PN6_SID546	Zea_mays	Zx.0560	Zx.0560_P2_P3_P2.1.1.1	leaf	May262023	F06	6	
PN6_SID547	Zea_mays	Zh.0030	Zh.0030_P4_P5_P1.2.1.1	leaf	May262023	F07	6	
PN6_SID548	Zea_mays	Zx.0160	Zx.0160_P2_P5_P2.2.1.1	leaf	May262023	F08	6	
PN6_SID549	Zea_mays	Zv.0280	Zv.0280_P1_P1_P1.2.1.1	leaf	May262023	F09	6	
PN6_SID550	Zea_mays	Zx.0150	Zx.0150_P2_P4_P1.1.1.1	leaf	May262023	F10	6	
PN6_SID551	Zea_mays	Zd.0030	Zd.0030_P2_P5_P1.1.1.1	leaf	May262023	F11	6	
PN6_SID552	Zea_mays	B73	B73	leaf	May262023	F12	6	
PN6_SID553	Zea_mays	Zd.0010	Zd.0010_P3_P2_P1.1.1.1	leaf	May262023	G01	6	
PN6_SID554	Zea_mays	Zx.0570	Zx.0570_P2_P1_P4.1.1.1	leaf	May262023	G02	6	
PN6_SID555	Zea_mays	Zl.0020	Zl.0020_P3_P3_P1.3.1.1	leaf	May262023	G03	6	
PN6_SID556	Zea_mays	Zh.0030	Zh.0030_P4_P3_P1.4.1.1	leaf	May262023	G04	6	
PN6_SID557	Zea_mays	Zv.0290	Zv.0290_P2_P2_P2.2.1.1	leaf	May262023	G05	6	
PN6_SID558	Zea_mays	Zv.0310	Zv.0310_P3_P4_P2.1.1.1	leaf	May262023	G06	6	
PN6_SID559	Zea_mays	Zv.0110	Zv.0110_P1_P2_P1.1.1.1	leaf	May262023	G07	6	
PN6_SID560	Zea_mays	B73	B73	leaf	May262023	G08	6	
PN6_SID561	Zea_mays	Zh.0030	Zh.0030_P4_P3_P1.1.1.1	leaf	May262023	G09	6	
PN6_SID562	Zea_mays	Zx.0580	Zx.0580_P2_P5_P1.2.1.1	leaf	May262023	G10	6	
PN6_SID563	Zea_mays	Zx.0340	Zx.0340_P2_P1_P2.1.1.1	leaf	May262023	G11	6	
PN6_SID564	Zea_mays	Zd.0020	Zd.0020_P3_P4_P1.1.1.1	leaf	May262023	G12	6	
PN6_SID565	Zea_mays	Zx.0080	Zx.0080_P1_P3_P1.4.1.1	leaf	May262023	H01	6	
PN6_SID566	Zea_mays	Zh.0030	Zh.0030_P4_P3_P3.2.1.1	leaf	May262023	H02	6	
PN6_SID567	Zea_mays	Zx.0540	Zx.0540_P3_P5_P2.2.1.1	leaf	May262023	H03	6	
PN6_SID568	Zea_mays	Zd.0010	Zd.0010_P2_P5_P3.1.1.1	leaf	May262023	H04	6	
PN6_SID569	Zea_mays	Zx.0550	Zx.0550_P4_P2_P2.3.1.1	leaf	May262023	H05	6	
PN6_SID570	Zea_mays	Zd.0040	Zd.0040_P1_P5_P3.3.1.1	leaf	May262023	H06	6	
PN6_SID571	Zea_mays	Zv.0040	Zv.0040_P3_P3_P1.2.1.1	leaf	May262023	H07	6	
PN6_SID572	Zea_mays	Zx.0220	Zx.0220_P2_P3_P2.2.1.1	leaf	May262023	H08	6	
PN6_SID573	Zea_mays	Zx.0580	Zx.0580_P2_P1_P2.4.1.1	leaf	May262023	H09	6	
PN6_SID574	Zea_mays	Zx.0580	Zx.0580_P2_P2_P1.4.1.1	leaf	May262023	H10	6	
PN6_SID575	Zea_mays	Zx.0560	Zx.0560_P2_P5_P2.3.1.1	leaf	May262023	H11	6	
PN6_SID576	Zea_mays	Zd.0030	Zd.0030_P2_P3_P3.4.1.1	leaf	May262023	H12	6	
PN7_SID577	Zea_mays	Zd.0010	Zd.0010_P3_P2_P2.3.1.1	leaf	May262023	A01	7	
PN7_SID578	Zea_mays	B73	B73	leaf	May262023	A02	7	
PN7_SID579	Zea_mays	Zx.0580	Zx.0580_P3_P2_P4.3.1.1	leaf	May262023	A03	7	
PN7_SID580	Zea_mays	Zh.0030	Zh.0030_P4_P4_P1.3.1.1	leaf	May262023	A04	7	
PN7_SID581	Zea_mays	Zv.0470	Zv.0470_P2_P3_P2.1.1.1	leaf	May262023	A05	7	
PN7_SID582	Zea_mays	Zv.0120	Zv.0120_P2_P5_P2.2.1.1	leaf	May262023	A06	7	
PN7_SID583	Zea_mays	Zx.0560	Zx.0560_P4_P3_P4.3.1.1	leaf	May262023	A07	7	
PN7_SID584	Zea_mays	Zx.0190	Zx.0190_P2_P4_P1.1.1.1	leaf	May262023	A08	7	
PN7_SID585	Zea_mays	Zx.0550	Zx.0550_P4_P1_P2.1.1.1	leaf	May262023	A09	7	
PN7_SID586	Zea_mays	Zv.0280	Zv.0280_P3_P3_P1.1.1.1	leaf	May262023	A10	7	
PN7_SID587	Zea_mays	Zv.0160	Zv.0160_P4_P5_P1.1.1.1	leaf	May262023	A11	7	
PN7_SID588	Zea_mays	Zx.0580	Zx.0580_P3_P1_P3.3.1.1	leaf	May262023	A12	7	
PN7_SID589	Zea_mays	Zx.0570	Zx.0570_P2_P4_P1.2.1.1	leaf	May262023	B01	7	
PN7_SID590	Zea_mays	Zl.0020	Zl.0020_P3_P1_P1.4.1.1	leaf	May262023	B02	7	
PN7_SID591	Zea_mays	Zd.0010	Zd.0010_P2_P4_P4.3.1.1	leaf	May262023	B03	7	
PN7_SID592	Zea_mays	Zx.0550	Zx.0550_P4_P4_P3.2.1.1	leaf	May262023	B04	7	
PN7_SID593	Zea_mays	Zx.0410	Zx.0410_P2_P2_P1.1.1.1	leaf	May262023	B05	7	
PN7_SID594	Zea_mays	Zx.0560	Zx.0560_P4_P4_P2.1.1.1	leaf	May262023	B06	7	
PN7_SID595	Zea_mays	Zd.0010	Zd.0010_P3_P2_P1.3.1.1	leaf	May262023	B07	7	
PN7_SID596	Zea_mays	Zx.0440	Zx.0440_P1_P5_P1.2.1.1	leaf	May262023	B08	7	
PN7_SID597	Zea_mays	Zh.0030	Zh.0030_P4_P5_P1.4.1.1	leaf	May262023	B09	7	
PN7_SID598	Zea_mays	Zv.0300	Zv.0300_P1_P3_P1.1.1.1	leaf	May262023	B10	7	
PN7_SID599	Zea_mays	Zv.0030	Zv.0030_P1_P5_P1.1.1.1	leaf	May262023	B11	7	
PN7_SID600	Zea_mays	Zd.0020	Zd.0020_P2_P4_P2.3.1.1	leaf	May262023	B12	7	
PN7_SID601	Zea_mays	B73	B73	leaf	May262023	C01	7	
PN7_SID602	Zea_mays	Zv.0390	Zv.0390_P2_P2_P1.1.1.1	leaf	May262023	C02	7	
PN7_SID603	Zea_mays	Zx.0570	Zx.0570_P2_P2_P1.2.1.1	leaf	May262023	C03	7	
PN7_SID604	Zea_mays	Zx.0450	Zx.0450_P1_P2_P1.2.1.1	leaf	May262023	C04	7	
PN7_SID605	Zea_mays	Zx.0020	Zx.0020_P3_P1_P1.3.1.1	leaf	May262023	C05	7	
PN7_SID606	Zea_mays	Zx.0520	Zx.0520_P2_P2_P1.2.1.1	leaf	May262023	C06	7	
PN7_SID607	Zea_mays	Zv.0210	Zv.0210_P1_P3_P2.2.1.1	leaf	May262023	C07	7	
PN7_SID608	Zea_mays	Zh.0020	Zh.0020_P3_P5_P1.2.1.1	leaf	May262023	C08	7	
PN7_SID609	Zea_mays	Zd.0010	Zd.0010_P3_P3_P1.3.1.1	leaf	May262023	C09	7	
PN7_SID610	Zea_mays	Zv.0150	Zv.0150_P4_P4_P2.1.1.1	leaf	May262023	C10	7	
PN7_SID611	Zea_mays	Zx.0500	Zx.0500_P2_P5_P1.1.1.1	leaf	May262023	C11	7	
PN7_SID612	Zea_mays	Zx.0480	Zx.0480_P2_P2_P1.1.1.1	leaf	May262023	C12	7	
PN7_SID613	Zea_mays	Zx.0430	Zx.0430_P3_P3_P1.3.1.1	leaf	May262023	D01	7	
PN7_SID614	Zea_mays	Zx.0560	Zx.0560_P4_P4_P3.3.1.1	leaf	May262023	D02	7	
PN7_SID615	Zea_mays	Zv.0410	Zv.0410_P2_P3_P2.2.1.1	leaf	May262023	D03	7	
PN7_SID616	Zea_mays	Zv.0250	Zv.0250_P3_P4_P1.2.1.1	leaf	May262023	D04	7	
PN7_SID617	Zea_mays	Zx.0220	Zx.0220_P2_P1_P2.3.1.1	leaf	May262023	D05	7	
PN7_SID618	Zea_mays	Zx.0500	Zx.0500_P2_P2_P1.1.1.1	leaf	May262023	D06	7	
PN7_SID619	Zea_mays	Zv.0150	Zv.0150_P4_P5_P2.1.1.1	leaf	May262023	D07	7	
PN7_SID620	Zea_mays	B73	B73	leaf	May262023	D08	7	
PN7_SID621	Zea_mays	Zd.0010	Zd.0010_P2_P2_P2.3.1.1	leaf	May262023	D09	7	
PN7_SID622	Zea_mays	Zv.0100	Zv.0100_P3_P1_P1.2.1.1	leaf	May262023	D10	7	
PN7_SID623	Zea_mays	Zl.0020	Zl.0020_P3_P4_P2.2.1.1	leaf	May262023	D11	7	
PN7_SID624	Zea_mays	Zx.0100	Zx.0100_P4_P2_P1.4.1.1	leaf	May262023	D12	7	
PN7_SID625	Zea_mays	Zd.0020	Zd.0020_P2_P1_P3.3.1.1	leaf	May262023	E01	7	
PN7_SID626	Zea_mays	B73	B73	leaf	May262023	E02	7	
PN7_SID627	Zea_mays	Zd.0040	Zd.0040_P1_P5_P3.2.1.1	leaf	May262023	E03	7	
PN7_SID628	Zea_mays	Zh.0030	Zh.0030_P4_P3_P1.3.1.1	leaf	May262023	E04	7	
PN7_SID629	Zea_mays	Zv.0010	Zv.0010_P3_P4_P1.1.1.1	leaf	May262023	E05	7	
PN7_SID630	Zea_mays	B73	B73	leaf	May262023	E06	7	
PN7_SID631	Zea_mays	B73	B73	leaf	May262023	E07	7	
PN7_SID632	Zea_mays	Zl.0020	Zl.0020_P3_P4_P3.5.1.1	leaf	May262023	E08	7	
PN7_SID633	Zea_mays	Zx.0570	Zx.0570_P2_P2_P1.3.1.1	leaf	May262023	E09	7	
PN7_SID634	Zea_mays	B73	B73	leaf	May262023	E10	7	
PN7_SID635	Zea_mays	Zh.0030	Zh.0030_P4_P4_P2.1.1.1	leaf	May262023	E11	7	
PN7_SID636	Zea_mays	B73	B73	leaf	May262023	E12	7	
PN7_SID637	Zea_mays	Zv.0080	Zv.0080_P2_P1_P2.1.1.1	leaf	May262023	F01	7	
PN7_SID638	Zea_mays	Zh.0020	Zh.0020_P3_P4_P1.2.1.1	leaf	May262023	F02	7	
PN7_SID639	Zea_mays	B73	B73	leaf	May262023	F03	7	
PN7_SID640	Zea_mays	Zh.0020	Zh.0020_P3_P1_P1.3.1.1	leaf	May262023	F04	7	
PN7_SID641	Zea_mays	B73	B73	leaf	May262023	F05	7	
PN7_SID642	Zea_mays	Zx.0550	Zx.0550_P4_P4_P6.1.1.1	leaf	May262023	F06	7	
PN7_SID643	Zea_mays	Purple 	Purple Check	leaf	May262023	F07	7	
PN7_SID644	Zea_mays	Zx.0390	Zx.0390_P2_P2_P2.1.1.1	leaf	May262023	F08	7	
PN7_SID645	Zea_mays	Zl.0050	Zl.0050_P1_P4_P1.1.1.1	leaf	May262023	F09	7	
PN7_SID646	Zea_mays	Zx.0130	Zx.0130_P1_P2_P1.1.1.1	leaf	May262023	F10	7	
PN7_SID647	Zea_mays	Zx.0380	Zx.0380_P2_P2_P2.2.1.1	leaf	May262023	F11	7	
PN7_SID648	Zea_mays	B73	B73	leaf	May262023	F12	7	
PN7_SID649	Zea_mays	Zd.0010	Zd.0010_P3_P4_P2.2.1.1	leaf	May262023	G01	7	
PN7_SID650	Zea_mays	Zx.0560	Zx.0560_P2_P1_P3.1.1.1	leaf	May262023	G02	7	
PN7_SID651	Zea_mays	Zd.0040	Zd.0040_P1_P5_P2.4.1.1	leaf	May262023	G03	7	
PN7_SID652	Zea_mays	Zl.0040	Zl.0040_P4_P3_P3.4.1.1	leaf	May262023	G04	7	
PN7_SID653	Zea_mays	Zv.0420	Zv.0420_P3_P4_P2.1.1.1	leaf	May262023	G05	7	
PN7_SID654	Zea_mays	Zv.0080	Zv.0080_P2_P4_P2.2.1.1	leaf	May262023	G06	7	
PN7_SID655	Zea_mays	Zl.0020	Zl.0020_P3_P1_P1.3.1.1	leaf	May262023	G07	7	
PN7_SID656	Zea_mays	Zd.0010	Zd.0010_P2_P5_P2.1.1.1	leaf	May262023	G08	7	
PN7_SID657	Zea_mays	Zh.0020	Zh.0020_P3_P4_P1.1.1.1	leaf	May262023	G09	7	
PN7_SID658	Zea_mays	Zv.0310	Zv.0310_P3_P4_P1.2.1.1	leaf	May262023	G10	7	
PN7_SID659	Zea_mays	Zv.0260	Zv.0260_P2_P3_P1.1.1.1	leaf	May262023	G11	7	
PN7_SID660	Zea_mays	B73	B73	leaf	May262023	G12	7	
PN7_SID661	Zea_mays	Zx.0580	Zx.0580_P2_P5_P3.3.1.1	leaf	May262023	H01	7	
PN7_SID662	Zea_mays	Zv.0310	Zv.0310_P3_P3_P1.2.1.1	leaf	May262023	H02	7	
PN7_SID663	Zea_mays	Zv.0030	Zv.0030_P1_P2_P1.2.1.1	leaf	May262023	H03	7	
PN7_SID664	Zea_mays	Zl.0040	Zl.0040_P4_P1_P1.4.1.1	leaf	May262023	H04	7	
PN7_SID665	Zea_mays	Zv.0490	Zv.0490_P4_P5_P1.2.1.1	leaf	May262023	H05	7	
PN7_SID666	Zea_mays	Zx.0580	Zx.0580_P2_P5_P3.1.1.1	leaf	May262023	H06	7	
PN7_SID667	Zea_mays	Zx.0580	Zx.0580_P3_P5_P2.4.1.1	leaf	May262023	H07	7	
PN7_SID668	Zea_mays	Zl.0040	Zl.0040_P4_P3_P2.2.1.1	leaf	May262023	H08	7	
PN7_SID669	Zea_mays	Zd.0010	Zd.0010_P2_P3_P2.3.1.1	leaf	May262023	H09	7	
PN7_SID670	Zea_mays	Zx.0540	Zx.0540_P3_P2_P1.2.1.1	leaf	May262023	H10	7	
PN7_SID671	Zea_mays	Zd.0020	Zd.0020_P3_P5_P2.1.1.1	leaf	May262023	H11	7	
PN7_SID672	Zea_mays	Zv.0440	Zv.0440_P4_P4_P1.1.1.1	leaf	May262023	H12	7	
PN8_SID673	Zea_mays	Zv.0300	Zv.0300_P1_P1_P1.1.1.1	leaf	May262023	A01	8	
PN8_SID674	Zea_mays	Zx.0560	Zx.0560_P2_P5_P2.1.1.1	leaf	May262023	A02	8	
PN8_SID675	Zea_mays	Zx.0550	Zx.0550_P1_P5_P1.2.1.1	leaf	May262023	A03	8	
PN8_SID676	Zea_mays	Zv.0370	Zv.0370_P3_P2_P2.2.1.1	leaf	May262023	A04	8	
PN8_SID677	Zea_mays	Zx.0350	Zx.0350_P1_P2_P1.2.1.1	leaf	May262023	A05	8	
PN8_SID678	Zea_mays	B73	B73	leaf	May262023	A06	8	
PN8_SID679	Zea_mays	Zh.0020	Zh.0020_P3_P2_P2.1.1.1	leaf	May262023	A07	8	
PN8_SID680	Zea_mays	Zl.0050	Zl.0050_P1_P1_P2.3.1.1	leaf	May262023	A08	8	
PN8_SID681	Zea_mays	Zd.0030	Zd.0030_P2_P5_P5.1.1.1	leaf	May262023	A09	8	
PN8_SID682	Zea_mays	Zx.0410	Zx.0410_P2_P4_P1.2.1.1	leaf	May262023	A10	8	
PN8_SID683	Zea_mays	Zd.0020	Zd.0020_P3_P4_P1.3.1.1	leaf	May262023	A11	8	
PN8_SID684	Zea_mays	Zx.0510	Zx.0510_P1_P5_P1.1.1.1	leaf	May262023	A12	8	
PN8_SID685	Zea_mays	B73	B73	leaf	May262023	B01	8	
PN8_SID686	Zea_mays	Zx.0510	Zx.0510_P1_P2_P2.1.1.1	leaf	May262023	B02	8	
PN8_SID687	Zea_mays	Zd.0020	Zd.0020_P3_P5_P1.3.1.1	leaf	May262023	B03	8	
PN8_SID688	Zea_mays	Zd.0020	Zd.0020_P3_P2_P2.4.1.1	leaf	May262023	B04	8	
PN8_SID689	Zea_mays	Zx.0410	Zx.0410_P2_P4_P2.2.1.1	leaf	May262023	B05	8	
PN8_SID690	Zea_mays	Zd.0030	Zd.0030_P2_P5_P2.2.1.1	leaf	May262023	B06	8	
PN8_SID691	Zea_mays	Zl.0020	Zl.0020_P3_P3_P2.2.1.1	leaf	May262023	B07	8	
PN8_SID692	Zea_mays	Zl.0040	Zl.0040_P4_P3_P4.3.1.1	leaf	May262023	B08	8	
PN8_SID693	Zea_mays	Zx.0550	Zx.0550_P1_P4_P1.2.1.1	leaf	May262023	B09	8	
PN8_SID694	Zea_mays	Zx.0490	Zx.0490_P4_P5_P1.2.1.1	leaf	May262023	B10	8	
PN8_SID695	Zea_mays	Zd.0010	Zd.0010_P2_P4_P3.3.1.1	leaf	May262023	B11	8	
PN8_SID696	Zea_mays	Zl.0020	Zl.0020_P3_P2_P1.2.1.1	leaf	May262023	B12	8	
