Plot,Rep,Genotype,accession,species,species_mex,origin,notes1,notes2,DTS_corr,DTA_corr,GDDTS_corr,GDDTA_corr,PH_corr,EH_corr,EN_corr,NBR_corr,SPAD_corr,LAE_corr,StPi_corr,StPu_corr,Predicted_N_corr,inv4m_introgression
1913,2,Zx.0010_P4_P3_P1.3.1.1,Zx.0010,Chal,Mex,PV23-395,,,68.97949427,68.85859931,735.697,733.997,189.647,83.731,3.123,1.129,52.604,5.000580055,-0.004388686,0.002573939,,no
1914,2,Zl.0030_P2_P2_P1.2.1.1,Zl.0030,Zlux,Zlux,PV23-1505,,,73.73818351,72.33807716,810.286,789.298,196.53,79.804,2.12,2.169,38.327,4.999940099,-0.004455945,-0.002045585,,no
1915,2,Zd.0030_P2_P4_P5.3.1.1,Zd.0030,Zdip,Zdip,PV23-914,,,73.98196765,74.53529657,811.66,823.128,182.589,70.276,2.117,2.169,46.846,4.99955409,-0.004523205,0.002356415,,no
1916,2,Zv.0070_P4_P2_P1.1.1.1,Zv.0070,Bals,Bals,PV23-1610,,,73.80596926,73.32920211,807.043,801.955,232.072,108.383,3.143,2.172,36.079,4.999315019,-0.004590465,-0.002020881,,no
1917,2,Zv.0300_P1_P2_P1.1.1.1,Zv.0300,Bals,Bals,PV23-2101,,,73.68244886,73.20428715,807.489,801.635,191.348,69.819,2.113,2.204,40.238,5.016149352,-0.004323554,-0.001663381,,no
1918,2,Zx.0570_P2_P4_P2.3.1.1,Zx.0570,Nobo,Mex,PV23-1194,,,73.87250546,73.42118482,812.365,806.883,189.818,90.744,2.087,2.203,25.687,5.016003113,-0.004261654,0.002666125,,no
1919,2,Zx.0560_P2_P3_P2.4.1.1,Zx.0560,Dura,Mex,PV23-564,,,73.64183528,76.23328941,811.239,854.314,198.762,79.295,2.09,2.203,36.147,6.01600471,-0.004199753,-0.001783752,,no
1920,2,Zd.0020_P3_P3_P1.2.1.1,Zd.0020,Zdip,Zdip,PV23-1896,,,72.89331923,73.76013169,801.142,814.621,200.933,89.235,2.093,3.163,47.601,5.016262188,-0.004137852,0.002788106,,no
1921,2,Zx.0010_P4_P4_P2.4.1.1,Zx.0010,Chal,Mex,PV23-400,,,75.03259091,75.80350815,834.048,847.711,198.308,89.677,3.107,2.208,38.731,4.016265408,-0.004075951,0.997651747,,no
1922,2,Zx.0580_P2_P5_P1.4.1.1,Zx.0580,Nobo,Mex,PV23-1040,,,73.90611409,73.7319819,816.814,811.85,197.888,63.971,3.08,2.223,23.564,5.016340076,-0.00401405,0.007133954,,no
1923,2,Zx.0560_P4_P1_P2.1.1.1,Zx.0560,Dura,Mex,PV23-597,,,72.64372011,72.34902288,795.983,791.741,204.759,78.397,2.091,1.15,45.877,6.016096768,-0.003952149,-0.006434157,,no
1924,2,Zx.0520_P2_P4_P1.1.1.1,Zx.0520,Mesa,Mex,PV23-2295,,,72.81584915,71.74283753,801.578,782.99,187.736,71.001,2.095,2.185,21.793,5.015704343,-0.003890249,-0.001432937,,no
1925,2,Zd.0040_P1_P1_P1.3.1.1,Zd.0040,Zdip,Zdip,PV23-940,,,72.80848288,73.93597436,801.053,816.771,201.565,78.894,3.057,2.138,42.477,6.015175028,-0.003828348,0.007172758,,no
1926,2,Zd.0010_P2_P4_P1.4.1.1,Zd.0010,Zdip,Zdip,PV23-1970,,,74.20955356,73.97857722,820.71,816.828,207.258,80.594,2.072,2.146,35.381,6.014431886,-0.003766447,0.00716228,,no
1927,2,Zx.0560_P2_P1_P3.1.1.1,Zx.0560,Dura,Mex,PV23-554,,,73.73002891,72.69624301,812.568,795.768,197.045,76.099,2.036,2.174,42.981,6.013637003,-0.003704546,0.002500759,,no
1928,2,Zd.0030_P2_P1_P2.2.1.1,Zd.0030,Zdip,Zdip,PV23-855,,,74.13704476,74.20608666,820.303,820.541,185.128,85.218,2.044,2.197,20.606,5.012742686,-0.003642645,0.002539481,,no
1929,2,Zv.0140_P3_P2_P2.1.1.1,Zv.0140,Bals,Bals,PV23-1814,,,73.43706719,73.55472542,810.375,812.07,222.099,88.623,3.011,1.199,31.252,5.011831502,-0.003580745,0.002772474,,no
1930,2,Zx.0440_P2_P3_P1.2.1.1,Zx.0440,Mesa,Mex,PV23-843,,,74.51488033,74.37491739,824.64,822.586,201.042,81.373,2.058,2.184,53.749,6.011010135,-0.003518844,0.002539412,,no
1931,2,Zd.0030_P2_P2_P2.5.1.1,Zd.0030,Zdip,Zdip,PV23-872,,,72.66116457,70.73697316,797.646,764.221,138.596,51.522,2.033,2.145,7.335,6.010424566,-0.003456943,0.002776262,,no
1932,2,Zx.0580_P3_P3_P1.3.1.1,Zx.0580,Nobo,Mex,PV23-1104,,,74.28384645,73.46101292,822.28,808.38,215.147,94.571,2.015,1.103,41.835,5.009931968,-0.003395042,0.002612845,,no
1933,2,Zv.0100_P3_P5_P1.2.1.1,Zv.0100,Bals,Bals,PV23-2151,,,68.77545362,69.48303516,733.563,744.834,240.586,101.347,2.015,2.1,26.597,5.009437393,-0.003333141,0.002612642,,no
